,cluster_id,firing_rate,presence_ratio,isi_viol,amplitude_cutoff,isolation_distance,l_ratio,d_prime,nn_hit_rate,nn_miss_rate,silhouette_score,max_drift,cumulative_drift,epoch_name_quality_metrics,epoch_name_waveform_metrics,peak_channel,snr,duration,halfwidth,PT_ratio,repolarization_slope,recovery_slope,amplitude,spread,velocity_above,velocity_below
305,316,0.11587972185384923,0.74,5.6945366832552775,0.01118626289638228,,,,,0.0,-0.06333930638075645,48.72,291.57,complete_session,complete_session,180,5.3097171407643975,0.3159128978224455,0.15108877721943048,0.22511568699541706,3.0628848173647762,-0.2746595024307996,747.3991199999998,70.00000000000001,-0.6867671691792295,-1.3735343383584588
306,317,3.98744571062233,0.99,0.8704870040665812,0.4061563226244704,43.85360802984773,0.027159526829331402,2.145877123269351,0.7847847847847848,0.0063790903761939246,0.03302369759009589,95.78,620.81,complete_session,complete_session,185,0.95995371545871,0.8103852596314908,0.2884422110552764,0.4327135956382216,0.17239648187958867,-0.03761108555536325,69.70508999999998,160.0,4.1533062136077215,-1.5108877721943046
307,318,1.3161937069368106,0.99,6.753440749227545,0.34971946448682917,,,,,0.0,0.012221919367631255,36.82,1163.43,complete_session,complete_session,182,0.5866255923595947,1.9366834170854272,1.4147403685092126,0.18608513530584855,0.023793687347055843,-0.5075493584076828,57.06987000000001,170.0,0.3662758235622556,1.705471803461753
308,319,4.983848107689583,0.99,0.2416647703984085,0.4887749709573596,39.86820249993951,0.039730726926868416,2.6364843955782584,0.8483965014577259,0.003003003003003003,0.0484689111791199,53.9,249.3,complete_session,complete_session,181,1.3971803497880348,0.23350083752093803,0.1785594639865997,0.4438909185394456,0.412929058765606,-0.04908569007368116,88.4812500000001,150.0,0.5265214963707427,0.19621919119406528
309,320,0.5345156184103609,0.91,0.2676409013021605,4.938597748303284e-05,70.82014288102938,0.00011796640029891964,4.882460697239434,0.8484848484848485,0.0003348064818534887,0.1317177010179754,41.87,305.01,complete_session,complete_session,181,3.7044616330584437,0.6318257956448912,0.1785594639865997,0.2048630177026494,0.7435913278158373,-0.033966932993900086,220.2848699999996,100.0,-0.06867671691792301,-1.9867193108399133
310,321,0.34559902961341654,0.9,0.6402185513767428,0.04959287914389091,42.11996539166562,0.002631102341344303,4.020495479591369,0.49206349206349204,0.0005010522096402445,0.06233284630289848,25.51,110.65,complete_session,complete_session,185,1.7263584760745363,0.7417085427135678,0.21976549413735336,0.35273848637110217,0.38638251902483467,-0.042704570183722014,123.86049000000004,70.00000000000001,1.3735343383584575,-0.7652548456568554
311,322,1.9686291831491518,0.99,0.07892333648753494,0.0007271492777225165,105.70655077598633,1.2734566374364048e-05,6.055223314387403,0.9878048780487805,0.00016944557408160498,0.061845801370692594,66.65,372.78,complete_session,complete_session,185,2.4380240192960483,0.6730318257956448,0.2060301507537688,0.29623777278242824,0.7147282599791698,-0.02667697927707769,263.9091,100.0,0.6867671691792274,-0.7554438860971523
312,323,1.7032074962972894,0.98,0.3163147249013339,0.5,57.33125151984081,0.0021552089845802915,3.4292545909085277,0.9671361502347418,0.0005410157570839251,0.010936429244210994,45.07,197.86,complete_session,complete_session,181,2.0048673682429565,0.6867671691792294,0.23350083752093803,0.32793680497165484,0.3494175646561927,-0.02245985175143119,118.36266000000006,110.0,0.0,-1.121719709659408
313,324,0.015301019610983613,0.46,0.0,0.3643174702053091,17.780004345052642,0.003875474633819903,3.4898277586580737,0.0,0.0,,2.08,2.08,complete_session,complete_session,181,1.7859283036329865,0.8103852596314909,0.24723618090452265,0.3688637192734831,0.4712742803949167,-0.043809001820697656,171.132,110.0,1.0301507537688441,-1.1331658291457285
314,325,1.9712813598817223,0.99,0.05903333343762757,0.031445590290811634,46.66072024619972,0.012971029771900466,2.3265392594407173,0.8888888888888888,0.0029612988869600733,0.013562347452161486,114.93,1218.94,complete_session,complete_session,182,2.3186427073764726,0.21976549413735344,0.10988274706867672,0.6147324187590436,0.6300755135028383,-0.0679482176869864,231.29183999999992,70.00000000000001,0.0,-0.6867671691792294
315,326,2.4527534436406735,0.99,5.75153912477454,0.5,30.01249560590121,0.10705542523227413,1.9578996082916151,0.45419103313840153,0.001933055244684098,0.0018829713546780478,84.97,526.84,complete_session,complete_session,182,0.7499576177859639,1.7993299832495813,1.2636515912897823,1.1711885519639609,0.020410036153842268,,66.25085999999999,170.0,-1.213288665549972,-3.4796203238414294
316,327,2.050846661858837,0.99,0.8181245341384221,0.05865342583078204,50.04986723503327,0.005939323800443047,3.635441071270152,0.8476190476190476,0.0014198782961460446,0.10712446883376749,41.95,486.69,complete_session,complete_session,182,2.19308678113301,0.7279731993299832,0.23350083752093803,0.36789132803124375,0.42922966604434576,-0.045104020534923885,145.13577000000004,70.00000000000001,0.6867671691792288,-0.7554438860971522
317,328,6.131220564918541,0.97,0.0010170666362287629,0.00027109762431312966,82.40231232655582,0.0026225238559402916,3.2931786861604904,0.9817460317460317,0.0018441196938065415,0.09667963047764733,46.18,163.34,complete_session,complete_session,182,2.217702122607936,0.6592964824120603,0.23350083752093803,0.31403863231399404,0.3821839964724675,-0.024979231166748803,165.41850000000017,110.0,-0.8339315625747787,-2.6783919597989954
318,329,1.9751576181831714,0.99,0.27440865330950037,0.15449761296562992,45.443689683009985,0.009445045736241608,2.4123147877025866,0.7530864197530864,0.0020949484710255113,0.032119355011603345,21.46,395.84,complete_session,complete_session,182,1.8965502346872956,1.126298157453936,0.24723618090452265,0.282217545306794,0.29693297003440683,-0.019892623072222684,107.46996000000004,80.0,-2.8157453936348404,-2.609715242881072
319,330,0.006834455426239347,0.35,0.0,0.42379714129760127,45.348566020556554,7.67799403745638e-05,4.918658033352395,,0.0,,,0.0,complete_session,complete_session,182,2.5587484522393433,0.8790619765494135,0.15108877721943048,0.24432965317584365,1.1311837838872807,-0.07800479797285863,306.12962686567175,70.00000000000001,-2.0603015075376883,-1.0301507537688446
320,331,2.847417742806644,0.97,0.0,0.00025470666974933303,84.90702478461843,0.00012532410658002506,5.1797255441750885,0.9901960784313726,0.00027316806665300826,0.10745879835434011,21.17,361.68,complete_session,complete_session,183,2.8727678317058323,0.7142378559463985,0.15108877721943048,0.2605377706053873,0.7925327808006547,-0.03774118790372229,363.9542399999999,80.0,-0.34338358458961504,-1.1969370662838
321,332,8.874999401560123,0.97,0.014562229703929636,0.05221579549142401,99.34971942132195,0.0001585334722770509,4.6962626386261,0.9926666666666667,0.00046768707482993196,0.16543059208088617,27.56,163.02,complete_session,complete_session,183,1.5169068906011869,0.865326633165829,0.4120603015075377,0.3397723764534788,0.1114725075264262,-0.0032126745057139594,79.95545999999995,50.0,-0.3433835845896137,-6.1809045226130666
322,333,2.3179004574692046,0.99,0.5479544399314978,0.0711345214389884,50.38571564793078,0.006745861434667983,3.391928043828708,0.8397435897435898,0.0014221861032100772,0.08810909989367383,41.71,256.0,complete_session,complete_session,185,1.7381406948730316,0.7417085427135678,0.21976549413735336,0.35053486896106856,0.3853790855035881,-0.03000443111549026,139.46088000000003,90.0,1.3735343383584575,-0.8257557629416923
323,334,1.5004179830530533,0.99,0.15284853324793052,0.008619705794944517,58.33378776573646,0.001753158468594906,4.670092669094061,0.9056603773584906,0.0006064281382656155,0.15064853977836334,28.78,168.66,complete_session,complete_session,184,2.301662268561629,0.7966499162479059,0.17855946398659958,0.2954319378881329,0.44525850951427975,-0.04730414747477429,131.19951,80.0,-0.13735343383584547,-0.6867671691792296
324,335,4.461267284575789,0.99,0.09797087264525202,0.4549036077683786,56.59384862002962,0.009223108177400853,1.5869274726828133,0.9033687943262412,0.010771681906345249,0.02979841040200552,97.76,312.87,complete_session,complete_session,184,0.8568327639621878,0.6730318257956448,0.2884422110552764,0.4978668578593139,0.11463191686480438,-0.012023806266576915,53.08329000000004,150.0,3.2130892558028235,-2.5753768844221097
325,336,0.9506013450317087,0.95,0.12693099758071627,0.0018978574528158263,70.72631533860725,0.000337181309136632,4.122068597827065,0.9701492537313433,0.0002684653847444545,0.19727346330708356,21.33,116.29,complete_session,complete_session,184,3.395841278861662,0.7829145728643216,0.15108877721943048,0.2316685854147379,0.7709564689666649,-0.04959278537623453,214.73985000000008,70.00000000000001,-0.6867671691792302,-0.9418521177315148
326,337,0.5818467724070036,0.98,1.1293434265381979,0.04544215011842142,35.02528928043402,0.013621373164651772,3.327449023179037,0.5658914728682171,0.0007365002845569281,0.14348425950672106,21.78,370.28,complete_session,complete_session,185,2.4252369237725753,0.9477386934673366,0.2060301507537688,0.2742527178601171,0.526313162399557,-0.028501282715069957,189.90581999999995,80.0,0.0,-1.3490069394592004
327,338,1.6693412395583123,0.79,0.0,0.001336217449179522,51.685746069049095,0.004461485319979583,4.352689845623925,0.984,0.00023628691983122363,0.2958638023957729,0.89,11.96,complete_session,complete_session,185,5.935890814969118,0.7966499162479062,0.15108877721943048,0.16334052095676282,2.5458432487756752,-0.0637942884798221,627.7923599999998,60.00000000000001,0.6867671691792302,-1.0988274706867671
328,339,0.011322754512127874,0.47,0.0,0.0023313740721719856,56.970363591139474,1.2133583059520631e-05,4.7611636403013256,,0.0,,,0.0,complete_session,complete_session,194,0.8455381431953762,0.5494137353433837,0.09614740368509207,0.4845845861089743,0.13990629740430452,-0.03085138353100763,240.42094594594585,60.00000000000001,,0.3924383823881312
329,340,15.758622104149431,0.99,0.004926707552570458,4.5463512709060376e-05,128.4182694946839,4.324216709639647e-06,7.44583578885871,0.9986666666666667,0.00024324981756263683,0.07730754967835739,76.5,143.35,complete_session,complete_session,186,3.152553763945274,0.24723618090452265,0.10988274706867672,0.38593883983266297,1.017513650199657,-0.15617363948445906,283.69028999999983,80.0,0.34338358458961504,-0.09810959559703288
330,341,3.567177705307313,0.99,0.22534870195514825,0.06290708727500917,44.453458934981484,0.020027023651349844,2.484541691061957,0.8187579214195184,0.006196295915922084,0.03558687120457999,68.11,156.56,complete_session,complete_session,186,1.5706315618916902,0.6730318257956448,0.23350083752093803,0.4091230948669531,0.34668063415560996,-0.04672487060661528,120.07125000000015,90.0,-1.3735343383584582,-0.613184972481455
331,342,2.0053516302155123,0.99,0.7415779693144322,0.06593599049538613,43.30658812512549,0.012633761815767038,3.723319604092687,0.6599099099099099,0.0036879144674516174,0.05435671643401517,19.78,270.56,complete_session,complete_session,186,1.7386757113508031,0.7554438860971523,0.21976549413735336,0.3424649294871045,0.3938654814528688,-0.06626661171628173,125.9103300000001,70.00000000000001,1.3735343383584588,-0.6180904522613067
332,343,0.4856543624526199,0.72,0.9726127298999554,0.0013261283503465788,39.23414323339646,0.00878757919768772,3.6472991821261598,0.9142857142857143,0.00020070245860511792,-0.014284314848192821,10.51,137.13,complete_session,complete_session,182,1.901868305864093,0.6592964824120604,0.2060301507537689,0.30257564670015075,0.3871996061616933,-0.04592978155653055,311.00628,60.00000000000001,-0.7063890882986359,-1.3735343383584575
333,344,3.080197254488408,0.99,0.05239120006578898,0.00018066053007640898,54.4917208680828,0.006220874322498205,3.395130557206521,0.9101899827288429,0.0026171782060433026,0.055141436452062716,61.22,171.81,complete_session,complete_session,185,2.7640050778391556,0.7691792294807371,0.16482412060301505,0.3097583408278691,0.6331854350021833,-0.06196823556942638,212.03871000000004,100.0,-0.6867671691792274,-1.5795644891122282
334,345,4.766267608821396,0.99,0.4241182714502398,0.2859117759591787,49.157416830262854,0.013217884649169207,2.068037843668326,0.903010033444816,0.004569975603889633,0.10303362705678164,73.47,178.86,complete_session,complete_session,187,1.3971650292687958,0.6730318257956448,0.24723618090452265,0.2932506645743148,0.2378888540494069,-0.03071795188989509,80.33766000000004,150.0,4.365877004067958,-1.854271356783919
335,346,0.8160543792524594,0.99,0.5167108695652174,3.2347815251388174e-05,52.38453803307747,0.0014845504889324224,4.403988012377582,0.8562091503267973,0.0002010252286661976,0.05889595649803806,35.07,159.99,complete_session,complete_session,187,3.0897555883336665,0.7554438860971523,0.13735343383584586,0.2242054467873517,0.7000308618740362,-0.060989809281446976,193.55154000000027,110.0,0.0,-1.1560580681183694
336,347,7.65397803660363,0.99,0.00195789825297258,0.0004177235185202442,72.4604146802978,0.0037998874810123797,3.6913741385054966,0.9897540983606558,0.0010513036164844407,0.08276715331670262,67.96,173.26,complete_session,complete_session,185,2.1334348316069294,0.6592964824120603,0.2060301507537688,0.2849898758391545,0.4988085649149807,-0.048211712814475415,152.41004999999996,110.0,0.13735343383584606,-2.1829385020339798
337,348,1.7678798058530467,0.96,0.024466272763340298,1.4931770931341304e-05,44.22612730454792,0.008150660642413354,2.861502051080315,0.9285714285714286,0.0006405070118662352,0.015281857882162565,52.78,118.47,complete_session,complete_session,189,3.210527168315387,0.7417085427135678,0.15108877721943048,0.2855196679362179,0.6160700011406819,-0.034931188481598936,188.12897999999993,100.0,-0.3433835845896137,-1.1691393475313074
338,349,6.80477144819404,0.99,0.2931193940894821,0.020312194418126147,56.58339581204747,0.010389589827736264,2.4065030587103213,0.8945342571208622,0.008257552001672415,0.012664672696683093,66.51,211.76,complete_session,complete_session,189,1.7785843940872117,0.7691792294807371,0.19229480737018426,0.3975345317958,0.3089569323757365,-0.034703776039935484,104.22983999999998,120.0,0.4120603015075375,-0.9810959559703276
339,350,2.9303492690981754,0.99,3.6065298590002377,0.3018299335593676,28.020026874650572,0.09998113305549786,2.55541149855497,0.27060931899641577,0.009306432986889478,0.055986699690939,44.98,445.42,complete_session,complete_session,189,1.2806617070772086,0.3571189279731993,0.19229480737018426,0.8297025981371909,0.3685443367398821,-0.06930464684133593,90.19023,160.0,0.3433835845896148,-0.10628539523011872
340,351,1.8022560965790566,0.99,7.380364678249779,0.07724385269861721,21.16560094214945,0.16589676438733605,2.371058818344504,0.2309941520467836,0.0030008766605974777,0.013976059337520549,66.49,717.62,complete_session,complete_session,189,1.1291952870129256,1.7031825795644893,1.2773869346733668,1.6896060142056497,0.03549815455500918,,90.89651999999998,160.0,-0.06867671691792275,2.0030709101060857
341,352,4.634984860559157,0.99,1.179992622803667,0.5,38.01121142839509,0.044235751276084444,2.5740264790608958,0.6372881355932203,0.009823115232697922,0.010153906542251121,67.3,532.05,complete_session,complete_session,189,1.2275443777225703,0.2609715242881071,0.16482412060301516,0.9591692930394116,0.3594188287936226,-0.07954440920865988,77.77964999999988,160.0,0.2975991066443327,-0.31068038605727044
342,353,1.7503346366991188,0.99,0.8735729013990094,0.13923190444446715,32.83365003480641,0.035149695453057565,3.2564087880852632,0.5623409669211196,0.0021954267571858005,0.0835743003773492,40.23,407.43,complete_session,complete_session,190,1.2705574679298957,0.6043551088777218,0.2884422110552763,0.5533434076148155,0.2099134683173112,-0.04653137961181355,72.41051999999998,110.0,2.0799234266570945,-0.7652548456568559
343,354,0.3550856617722264,0.96,0.0,7.434143120112419e-05,67.96936170518374,6.656093948554258e-05,5.122886605385971,0.8974358974358975,0.0002673618073658178,0.1344721308621359,34.0,161.17,complete_session,complete_session,190,4.750039709974696,0.6455611390284757,0.15108877721943048,0.3205529303615417,0.8038109198208196,-0.10144949179314282,256.23936000000003,80.0,-0.41206030150753786,-1.0988274706867664
344,355,4.162081347782356,0.99,0.10594083616279538,0.008787359679027508,56.431782226762216,0.0088668835866673,2.9198222611310007,0.8562300319488818,0.008327311517153574,0.09018732863744834,65.3,274.51,complete_session,complete_session,190,2.3238038300230954,0.5631490787269681,0.23350083752093803,0.5802026436448559,0.3421011869060858,-0.08803725516286141,113.91744000000013,120.0,0.6867671691792293,-0.25508494855228553
345,356,0.5901093229969347,0.66,6.587635873117629,0.11618858345617569,27.36294782841436,0.022794535557055223,3.446432097743843,0.18181818181818182,0.00177447435382349,-0.06096086143154645,12.52,104.33,complete_session,complete_session,190,1.6146143129628938,0.7417085427135678,0.2884422110552763,0.3944219151843696,0.3123780785772403,-0.04490782600204859,104.72553000000008,100.0,-0.7652548456568555,-0.6180904522613071
346,357,7.544422736188987,0.99,0.002686898422719764,0.0023557327852134356,100.79111954489522,2.3422458520861826e-05,4.706794386736601,0.9993333333333333,0.00012205541315757354,0.060221997680059786,32.89,110.33,complete_session,complete_session,191,2.0871450685891406,0.8103852596314908,0.19229480737018426,0.3220735394864875,0.4533529656376699,-0.05056147320321148,139.30136999999982,110.0,-0.34338358458961504,-2.438023450586265
347,358,0.18626441206437386,0.99,0.0,0.06443166317744105,44.748695711651315,0.001938850908147025,3.7743480314770745,0.6904761904761905,0.00013352026169971293,,15.17,90.66,complete_session,complete_session,191,1.5459475396175852,0.4395309882747068,0.3433835845896147,0.3378009131073995,0.27153833069745315,-0.02884080959888945,95.93844,80.0,0.5494137353433837,1.1675041876046897
348,359,3.577174371453156,0.99,0.068721226553459,0.0005061811509330951,56.097924378913945,0.006608406545579039,3.4062045975688484,0.9380421313506815,0.0013701914842599253,0.01908616707168179,45.66,145.6,complete_session,complete_session,192,2.094744201554372,0.5906197654941374,0.2060301507537688,0.21932808259918665,0.3578509120616434,-0.01652512686233476,116.96606999999996,90.0,1.0301507537688452,-0.7603493658770041
349,361,0.20564570357161976,0.99,0.0,0.022075719229320476,28.0778926385259,0.015391987424362302,3.3709527726938004,0.1794871794871795,0.0002670137845866293,-0.08239052596577565,31.06,130.14,complete_session,complete_session,189,2.1200693070832317,0.7417085427135678,0.24723618090452265,0.4097545939363162,0.2541209896011539,-0.0181721109059053,107.98827000000006,110.0,0.7554438860971526,-1.3244795405599423
350,362,1.6428194722326073,0.99,1.614984859086976,0.33700962856467614,30.146724778134516,0.04847077306104623,2.0139434366011733,0.41237113402061853,0.003769901376687199,0.0381872598746723,33.94,411.71,complete_session,complete_session,193,1.3048574178444157,0.5631490787269681,0.23350083752093803,0.3744942334875179,0.24236536408027756,-0.019448442270136628,77.34011999999998,140.00000000000003,4.571907154821727,-0.675321049692909
351,363,1.1251349753943285,0.97,0.030201884136950335,0.0005762944096093089,75.66635145037156,0.00013221361074010321,4.589362367894768,0.9389671361502347,0.00036928861583912444,0.08850987944296618,51.8,100.89,complete_session,complete_session,193,2.377218912989286,0.7279731993299832,0.21976549413735336,0.4393031822728277,0.32507374259396365,-0.05060613045884765,198.06227999999987,110.0,-0.34338358458961504,-0.7211055276381908
352,364,10.493439249212562,0.99,0.11319446272175733,0.4443942670317838,57.693187192801794,0.01243771015972508,2.947781789716142,0.9186666666666666,0.020377291332977398,0.06977779075862661,66.05,290.13,complete_session,complete_session,195,1.364581998731773,0.3296482412060302,0.2472361809045225,0.6937769792363429,0.30659672296548623,-0.07277380397696863,75.65960999999999,150.0,0.07358219669777458,-0.41206030150753775
353,365,2.090527306049988,0.99,0.3499383901917648,0.04823170299547919,43.35011754886001,0.011565758499350957,2.3892910930242888,0.717741935483871,0.006682867557715674,0.04264461347301823,58.26,401.94,complete_session,complete_session,185,1.1434184280416089,0.6455611390284758,0.24723618090452265,0.366816826789152,0.20327973545706307,-0.024720450698237733,78.19538999999995,150.0,0.09810959559703276,-2.1518704634282515
354,366,0.8227868278812922,0.99,0.7906725515175388,0.5,34.82375023472991,0.014529216877284964,3.189520286197139,0.7847222222222222,0.0007703644158628081,0.024300947911341218,16.48,210.19,complete_session,complete_session,193,1.498341077957755,0.535678391959799,0.19229480737018426,0.3556857916034367,0.253925834371369,-0.017244735469093445,117.06747000000007,100.0,0.6867671691792301,-0.7848767647762623
355,367,1.9852562911264207,0.98,0.04850428755542779,0.0005260442952440622,81.62366417319063,0.0004215508217410225,4.939659307087865,0.9706666666666667,0.0007426160337552743,0.01773454591603223,57.99,152.95,complete_session,complete_session,194,2.1842974267408217,0.769179229480737,0.16482412060301516,0.29400090948585783,0.5006767321263801,-0.05674211587998231,204.10064999999992,80.0,0.34338358458961504,-0.9026082794927016
356,368,1.843160822339086,0.99,0.0675255416672141,0.0011937302138610656,47.52430458954665,0.00384649825391511,4.4039697982586565,0.8571428571428571,0.00030211480362537764,0.020007222924108246,40.02,123.03,complete_session,complete_session,194,3.410746025344812,0.6180904522613065,0.15108877721943048,0.3218755242419437,0.7019657694799452,-0.06113001550103276,205.40871000000007,60.00000000000001,0.0,-0.5494137353433841
357,369,3.282068706555985,0.99,0.2910461128169989,0.09298986286508208,33.72687835101996,0.028528653281806052,3.0665310150698524,0.576,0.004691983122362869,0.07302853106957018,57.15,300.19,complete_session,complete_session,194,1.699074163233344,0.5906197654941373,0.23350083752093803,0.4977306490125722,0.30182392409119946,-0.038849370617834486,98.69339999999993,60.00000000000001,0.6867671691792301,-2.710505431213761e-16
358,370,3.5887011395600967,0.99,1.2201424141305672,0.5,29.909974659875605,0.06232194634678126,2.4943864639368654,0.5328467153284672,0.003345837980330528,0.07512276220600855,20.92,269.86,complete_session,complete_session,194,1.7920255098016988,0.39832495812395297,0.2472361809045225,0.7409689711579045,0.3789354299174219,-0.04780311431232205,103.04189999999993,140.00000000000003,0.22074659009332392,0.0
359,371,6.018401046986888,0.99,0.260722187943661,0.04312394519407278,45.661304333397396,0.014801247872503184,3.010888540336762,0.808695652173913,0.007847151142954622,0.06819622637040929,45.54,138.56,complete_session,complete_session,194,2.4594589428716818,0.5768844221105527,0.2609715242881072,0.6037189270952591,0.33828941056863937,-0.056494330759657124,121.72133999999994,80.0,-0.3433835845896151,-0.3433835845896143
360,372,1.9542462247148271,0.98,0.04004466967132437,0.004321983047030239,37.909770750597595,0.012720545201974713,2.5445954108213775,0.9504504504504504,0.00013432735576600176,0.07847957161845137,29.21,335.87,complete_session,complete_session,194,4.5774851438525666,0.8790619765494135,0.13735343383584595,0.16547781789336555,1.4479496153683735,-0.06332983966466044,381.32327999999995,50.0,0.6867671691792302,-0.9614740368509214
361,373,9.006690177011988,0.99,0.0,2.9308853503720387e-06,77.86041653374957,0.0004082448573171976,4.214203898152112,0.9971181556195965,0.00010359473738734072,0.24070087654179595,46.91,75.31,complete_session,complete_session,195,3.5780259883597543,0.3983249581239531,0.13735343383584586,0.408396937039048,0.8884997300367564,-0.14143672937326193,235.30805999999993,60.00000000000001,0.6867671691792302,0.3433835845896137
362,374,7.406611552892728,0.99,0.046695921873758525,0.5,43.26874795433046,0.02258120241988391,2.2403480595783454,0.7879858657243817,0.00730678192857878,0.07515948280960283,57.9,173.96,complete_session,complete_session,196,1.467062826586762,0.3571189279731992,0.2060301507537688,0.6811108934209454,0.2518621414070117,-0.049422592301287385,79.01399999999992,70.00000000000001,0.20603015075376904,0.4120603015075373
363,375,1.8467310602483156,0.99,0.10089705486485943,0.28932144227093465,25.176607229253555,0.05897428632199847,2.3276949165958154,0.2597402597402597,0.002116295475158722,0.04378020384882275,30.91,288.05,complete_session,complete_session,196,1.8500338443150424,0.6180904522613065,0.19229480737018426,0.41364196787834656,0.29745984381179064,-0.03979347841997681,87.96761999999997,80.0,0.13735343383584547,-0.2747068676716916
364,376,3.999176492324084,0.99,0.004781147492092236,0.00019614098417718406,86.5888495004335,0.0002020385614669608,4.57974677149985,0.9886363636363636,0.00040716612377850165,0.19912129823669586,61.96,110.57,complete_session,complete_session,197,3.885703393650871,0.5906197654941373,0.2060301507537688,0.465558492725781,0.5373071601697954,-0.08816701755065395,174.99612000000005,90.0,-1.3735343383584582,-0.19621919119406572
365,377,2.778257134164998,0.99,2.640131872324001,0.06561305996664892,25.489934211790352,0.11399113263998965,2.6787105186033924,0.2568306010928962,0.0035432273739623406,0.04375756715716521,71.78,331.75,complete_session,complete_session,199,1.6101847954330004,0.4944723618090452,0.2472361809045225,0.6379845858685478,0.32834002939604423,-0.04650794063307775,103.42293000000004,160.0,0.12263699449629085,-2.5868230039084312
366,378,3.0989665052112145,0.99,1.532746215516215,0.3882958656692556,32.876610434692616,0.03790743847823294,3.0893076430451707,0.5171568627450981,0.003514463368477967,0.038843073740475596,45.05,338.02,complete_session,complete_session,197,1.6032390618502317,0.4120603015075377,0.17855946398659958,0.4867686597816589,0.38775493311468107,-0.05535608475759093,100.22142,110.0,0.21584111031347167,0.3924383823881315
367,379,5.452671348570121,0.99,0.37164002973584387,0.17938339738508705,47.2212711285875,0.013860857515555302,3.252419924844713,0.9005376344086021,0.004238446814328685,0.08450322716544523,39.96,195.44,complete_session,complete_session,198,2.0644058185363727,0.5082077051926298,0.2884422110552763,0.4888724828382013,0.3387513141123839,-0.055845078893091295,100.52406000000002,80.0,-0.6180904522613068,-0.1373534338358455
368,380,13.927600090701725,0.99,0.017147861363991688,0.3773939190487991,50.47458816396047,0.0327450818602032,2.0707611871906924,0.69,0.03077271697258101,-0.007840166567679984,37.66,110.28,complete_session,complete_session,198,1.2756167633144664,0.6180904522613065,0.24723618090452265,0.36168565193310304,0.16797620223723314,-0.02682803335954641,61.088430000000045,70.00000000000001,0.0,-1.3048576214405363
369,381,2.988493143619913,0.99,1.8322407123067435,0.005965891998404495,76.52709114630771,0.0028819241409679007,5.748065704101644,0.7892156862745098,0.002906190862395242,0.03719078082518589,4.86,175.37,complete_session,complete_session,198,1.6488420851064955,2.6234505862646564,0.8241206030150754,0.06886466145301859,0.004624766197840468,-1.6428607600646057,74.13276000000003,10.0,,
370,382,0.5481845292628397,0.99,0.38169018514453806,0.032421878631598657,33.72805695264054,0.006593347156783784,3.570011402337674,0.24,0.00023391812865497077,-0.05822655871139422,34.05,1108.95,complete_session,complete_session,198,1.256790152321117,2.0053601340033502,1.4422110552763818,0.01276891306781794,0.021265532788500945,,74.36247000000007,10.0,,
371,383,1.992804794134506,0.99,0.38510021417830403,0.014734501989969681,40.88711771557826,0.008352290438847299,4.2676183423333045,0.5777777777777777,0.0035654221325260678,0.002649232591165363,6.05,227.91,complete_session,complete_session,198,1.506291890677918,2.046566164154104,0.2884422110552764,0.015227083983224091,0.295179289756775,-0.05794332018229039,80.28305999999998,10.0,,
372,384,0.45760249316581664,0.99,0.9129280011477479,0.22617576386754384,62.83870407248411,0.00034990775387207045,5.610760530000932,0.6349206349206349,0.0002004208838560978,0.04767009215218228,48.65,1443.12,complete_session,complete_session,198,1.5960254143791388,0.7417085427135679,1.5658291457286433,0.05413558552438435,0.006110571551585742,,79.33185000000006,10.0,,
373,385,3.287169046426313,0.99,0.10261177681713651,0.07993896353932047,42.281397644569296,0.017050273435068885,2.2656428771143244,0.7897091722595079,0.0029777010794166414,0.051784372871938454,61.92,218.96,complete_session,complete_session,198,2.6114103359528427,0.6455611390284757,0.16482412060301516,0.2693380177988279,0.4011770662049165,-0.049287929486497836,119.03619000000003,110.0,-0.20603015075376824,-0.3433835845896151
374,386,0.10873924603539022,0.93,6.466967052221489,0.07346337345977427,34.02716852551211,0.0014907430563655048,5.269015049054917,0.3333333333333333,0.00030015007503751874,,36.75,244.42,complete_session,complete_session,198,1.4958374110363697,1.5520938023450588,1.6757118927973198,0.06314743465667867,0.012216903672805842,,75.34371000000013,10.0,,
375,387,10.790075016070832,0.99,0.14744861596717587,0.14155551371964947,56.058107689261135,0.010816734903450574,3.086147396711851,0.9340277777777778,0.01330532212885154,0.057140269879302395,65.07,129.35,complete_session,complete_session,199,2.027537456837956,0.37085427135678384,0.15108877721943048,0.5027843573782937,0.4097004031055333,-0.06667905903204954,102.99900000000014,80.0,0.20603015075376824,0.0
376,388,2.255574304253798,0.99,0.022545001335359298,0.006039237230863036,54.67067860160826,0.0023402956122836327,2.472282951999123,0.91,0.0005387205387205387,0.07804982037660503,56.53,184.75,complete_session,complete_session,199,2.18622391186252,0.7142378559463987,0.15108877721943048,0.2422210397708237,0.4001704407727523,-0.04093712707601379,96.12603000000004,110.0,0.0,-0.4921831379117813
377,389,98.83550808198497,0.99,0.0014403402853766026,0.002171624664039584,379.28226303578975,0.06577462564279316,3.289760998007491,0.9513333333333334,0.056063375990249846,-0.00023675931484519767,41.23,136.9,complete_session,complete_session,200,2.5271087423716816,0.24723618090452265,0.13735343383584586,0.6481190088404758,0.5981449802904787,-0.1195155630356043,132.11444999999998,50.0,0.0,0.06867671691792274
